"agency_cd","site_no","date","water_temp_C","water_temp_code","discharge_cfs","discharge_code","gage_height_ft","gage_height_code","conductivity_uScm","conductivity_code","dissolved_oxygen_mgL","dissolved_oxygen_code","turbidity_ntu","turbidity_code","salinity_psu","salinity_code","pH","pH_code"
"USGS","07374000",2010-01-30,6.5,"A",682000,"A",28.15,"A",394,"A",11.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-01-31,6,"A",704000,"A",28.99,"A",384,"A",11.6,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-01,5.6,"A",728000,"A",29.75,"A",383,"A",11.8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-02,5,"A",760000,"A",30.46,"A",402,"A",11.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-03,4.8,"A",798000,"A",31.02,"A",410,"A",11.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-04,4.6,"A",845000,"A",31.74,"A",389,"A",11.8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-05,4.5,"A",890000,"A",32.52,"A",362,"A",11.8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-06,4.5,"A",918000,"A",33.06,"A",355,"A",11.8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-07,4.5,"A",939000,"A",33.48,"A",356,"A",11.7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-08,4.5,"A",955000,"A",33.81,"A",354,"A",11.7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-09,4.7,"A",974000,"A",34.22,"A",348,"A",11.7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-10,4.6,"A",990000,"A",34.55,"A",343,"A",11.6,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-11,4.6,"A",1010000,"A",34.94,"A",346,"A",11.6,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-12,4.4,"A",1030000,"A",35.37,"A",344,"A",11.7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-13,4.3,"A",1040000,"A",35.58,"A",343,"A",11.7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-14,4.2,"A",1040000,"A",35.65,"A",342,"A",11.8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-15,4.3,"A",1040000,"A",35.71,"A",337,"A",11.8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-16,4.4,"A",1040000,"A",35.68,"A",338,"A",11.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-17,4.5,"A",1030000,"A",35.58,"A",339,"A",11.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-18,4.7,"A",1030000,"A",35.44,"A",341,"A",11.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-19,4.8,"A",1020000,"A",35.32,"A",337,"A",12,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-20,4.9,"A",1010000,"A",35.1,"A",339,"A",12,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-21,5,"A",1e+06,"A",34.79,"A",337,"A",12,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-22,5.3,"A",984000,"A",34.43,"A",332,"A",12,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-23,5.4,"A",961000,"A",33.94,"A",326,"A",12,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-24,5.3,"A",931000,"A",33.31,"A",324,"A",12,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-25,5.4,"A",892000,"A",32.57,"A",330,"A",12,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-26,5.6,"A",849000,"A",31.81,"A",329,"A",12,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-27,5.7,"A",799000,"A",31.05,"A",329,"A",12,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-02-28,5.9,"A",745000,"A",30.18,"A",336,"A",11.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-01,6.1,"A",722000,"A",29.6,"A",337,"A",11.9,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2010-03-02,6.1,"A",718000,"A",29.46,"A",349,"A",11.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-03,6.1,"A",706000,"A",29.09,"A",361,"A",11.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-04,6.2,"A",698000,"A",28.78,"A",371,"A",11.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-05,6.2,"A",692000,"A",28.52,"A",388,"A",11.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-06,6.1,"A",685000,"A",28.27,"A",406,"A",11.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-07,6.2,"A",677000,"A",27.94,"A",397,"A",12,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-08,6.4,"A",667000,"A",27.54,"A",374,"A",11.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-09,6.5,"A",656000,"A",27.04,"A",357,"A",11.8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-10,6.9,"A",644000,"A",26.47,"A",354,"A",11.7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-11,7.5,"A",633000,"A",25.94,"A",358,"A",11.7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-12,8.1,"A",620000,"A",25.35,"A",362,"A",11.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-13,8.7,"A",603000,"A",24.54,"A",374,"A",11.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-14,9.2,"A",589000,"A",23.87,"A",380,"A",11.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-15,9.6,"A",578000,"A",23.39,"A",389,"A",11,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-16,9.7,"A",572000,"A",23.11,"A",403,"A",10.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-17,10,"A",571000,"A",23.08,"A",422,"A",10.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-18,10.4,"A",576000,"A",23.28,"A",433,"A",10.8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-19,10.6,"A",586000,"A",23.73,"A",444,"A",10.7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-20,10.5,"A",599000,"A",24.37,"A",454,"A",10.8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-21,10,"A",616000,"A",25.17,"A",466,"A",10.7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-22,9.5,"A",634000,"A",25.99,"A",476,"A",10.8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-23,9.4,"A",653000,"A",26.86,"A",463,"A",10.6,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-24,9.3,"A",667000,"A",27.51,"A",438,"A",10.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-25,9.6,"A",681000,"A",28.13,"A",419,"A",10.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-26,10,"A",696000,"A",28.67,"A",416,"A",10.1,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-27,10.2,"A",709000,"A",29.18,"A",418,"A",10,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-28,10.5,"A",725000,"A",29.67,"A",418,"A",10,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-29,10.8,"A",742000,"A",30.14,"A",415,"A",9.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-30,10.9,"A",765000,"A",30.54,"A",408,"A",9.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-03-31,11.1,"A",793000,"A",30.95,"A",398,"A",9.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-01,11.4,"A",819000,"A",31.34,"A",399,"A",9.8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-02,11.8,"A",845000,"A",31.74,"A",405,"A",9.8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-03,12.3,"A",867000,"A",32.09,"A",407,"A",9.7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-04,12.8,"A",880000,"A",32.34,"A",407,"A",9.6,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-05,13.2,"A",889000,"A",32.51,"A",409,"A",9.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-06,13.6,"A",896000,"A",32.64,"A",402,"A",9.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-07,14.1,"A",897000,"A",32.66,"A",394,"A",9.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-08,14.5,"A",899000,"A",32.7,"A",388,"A",9.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-09,14.8,"A",901000,"A",32.73,"A",384,"A",9.1,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-10,15.1,"A",901000,"A",32.73,"A",382,"A",9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-11,15.5,"A",898000,"A",32.68,"A",379,"A",8.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-12,15.9,"A",894000,"A",32.6,"A",379,"A",8.8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-13,16.3,"A",892000,"A",32.55,"A",382,"A",8.7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-14,16.7,"A",888000,"A",32.49,"A",384,"A",8.6,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-15,17.2,"A",880000,"A",32.33,"A",385,"A",8.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-16,17.6,"A",866000,"A",32.07,"A",386,"A",8.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-17,18,"A",842000,"A",31.69,"A",390,"A",7.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-18,18.3,"A",816000,"A",31.28,"A",391,"A",7.8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-19,18.7,"A",781000,"A",30.77,"A",393,"A",7.8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-20,18.8,"A",745000,"A",30.18,"A",399,"A",7.7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-21,18.8,"A",720000,"A",29.52,"A",406,"A",7.7,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2010-04-22,18.9,"A",7e+05,"A",28.85,"A",409,"A",7.6,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-23,19,"A",680000,"A",28.07,"A",411,"A",7.6,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-24,19.2,"A",663000,"A",27.33,"A",416,"A",7.6,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-25,19.4,"A",645000,"A",26.49,"A",418,"A",7.6,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-26,19.6,"A",617000,"A",25.21,"A",425,"A",7.7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-27,19.7,"A",592000,"A",24.02,"A",433,"A",7.7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-28,19.6,"A",570000,"A",22.99,"A",441,"A",7.7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-29,19.8,"A",556000,"A",22.33,"A",449,"A",7.8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-04-30,20,"A",538000,"A",21.53,"A",463,"A",7.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-01,20,"A",515000,"A",20.44,"A",464,"A",7.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-02,20.1,"A",503000,"A",19.88,"A",465,"A",7.8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-03,20.3,"A",506000,"A",20.05,"A",472,"A",7.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-04,20.3,"A",525000,"A",20.97,"A",486,"A",8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-05,20.4,"A",554000,"A",22.4,"A",485,"A",8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-06,20.4,"A",579000,"A",23.59,"A",484,"A",8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-07,20.5,"A",599000,"A",24.58,"A",485,"A",7.6,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-08,20.6,"A",620000,"A",25.61,"A",423,"A",7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-09,20.3,"A",640000,"A",26.6,"A",378,"A",6.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-10,20.3,"A",659000,"A",27.52,"A",363,"A",7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-11,20.5,"A",676000,"A",28.33,"A",356,"A",7.1,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-12,20.7,"A",691000,"A",28.97,"A",342,"A",7.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-13,20.9,"A",707000,"A",29.62,"A",330,"A",7.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-14,21.1,"A",725000,"A",30.24,"A",323,"A",7.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-15,21.3,"A",746000,"A",30.81,"A",325,"A",7.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-16,21.2,"A",775000,"A",31.38,"A",331,"A",7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-17,21.3,"A",801000,"A",31.79,"A",334,"A",7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-18,21.4,"A",830000,"A",32.28,"A",336,"A",6.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-19,21.7,"A",852000,"A",32.66,"A",336,"A",6.8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-20,21.9,"A",870000,"A",32.98,"A",333,"A",6.8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-21,22.1,"A",887000,"A",33.3,"A",336,"A",6.7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-22,22.4,"A",898000,"A",33.5,"A",339,"A",6.6,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-23,22.5,"A",910000,"A",33.74,"A",348,"A",6.6,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-24,22.6,"A",921000,"A",33.95,"A",356,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-25,22.6,"A",931000,"A",34.16,"A",356,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-26,22.6,"A",940000,"A",34.34,"A",370,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-27,22.6,"A",945000,"A",34.44,"A",376,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-28,22.7,"A",949000,"A",34.52,"A",374,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-29,22.8,"A",953000,"A",34.59,"A",373,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-30,22.8,"A",954000,"A",34.63,"A",374,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-05-31,22.7,"A",951000,"A",34.57,"A",369,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-01,23,"A",947000,"A",34.47,"A",372,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-02,23.4,"A",942000,"A",34.37,"A",377,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-03,23.6,"A",936000,"A",34.26,"A",385,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-04,23.8,"A",932000,"A",34.17,"A",395,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-05,24.1,"A",922000,"A",33.98,"A",399,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-06,24.6,"A",907000,"A",33.68,"A",402,"A",6.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-07,25.1,"A",881000,"A",33.18,"A",405,"A",6.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-08,25.7,"A",843000,"A",32.54,"A",411,"A",6.1,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-09,26.2,"A",797000,"A",31.83,"A",419,"A",6.1,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-10,26.7,"A",749000,"A",31.08,"A",426,"A",6.1,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-11,27,"A",712000,"A",30.1,"A",427,"A",6.1,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-12,27.4,"A",686000,"A",29.15,"A",426,"A",6.1,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-13,27.7,"A",663000,"A",28.18,"A",430,"A",6.1,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-14,28.1,"A",643000,"A",27.23,"A",436,"A",6.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-15,28.3,"A",627000,"A",26.49,"A",447,"A",6.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-16,28.5,"A",614000,"A",25.87,"A",456,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-17,28.7,"A",6e+05,"A",25.25,"A",466,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-18,28.7,"A",595000,"A",25.02,"A",471,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-19,28.7,"A",596000,"A",25.05,"A",463,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-20,28.8,"A",598000,"A",25.16,"A",447,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-21,28.7,"A",603000,"A",25.37,"A",432,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-22,28.8,"A",608000,"A",25.62,"A",429,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-23,28.9,"A",611000,"A",25.74,"A",426,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-24,29.2,"A",615000,"A",25.96,"A",427,"A",6.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-25,29.5,"A",622000,"A",26.26,"A",440,"A",6.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-26,29.7,"A",626000,"A",26.45,"A",461,"A",6.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-27,29.5,"A",630000,"A",26.66,"A",465,"A",6.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-28,29.3,"A",634000,"A",26.82,"A",454,"A",6.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-29,29.3,"A",635000,"A",26.85,"A",439,"A",6.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-06-30,29.2,"A",637000,"A",26.95,"A",427,"A",6.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-01,29,"A",637000,"A",26.96,"A",420,"A",6.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-02,28.9,"A",635000,"A",26.87,"A",422,"A",6.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-03,28.8,"A",636000,"A",26.92,"A",425,"A",6.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-04,28.9,"A",639000,"A",27.08,"A",432,"A",6.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-05,29.1,"A",642000,"A",27.18,"A",445,"A",6.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-06,29.1,"A",642000,"A",27.21,"A",448,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-07,28.7,"A",642000,"A",27.2,"A",443,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-08,28.6,"A",643000,"A",27.25,"A",436,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-09,28.7,"A",642000,"A",27.18,"A",431,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-10,28.7,"A",641000,"A",27.15,"A",438,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-11,28.8,"A",639000,"A",27.06,"A",440,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-12,28.8,"A",635000,"A",26.88,"A",440,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-13,28.9,"A",632000,"A",26.74,"A",441,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-14,29.1,"A",629000,"A",26.6,"A",448,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-15,29.2,"A",628000,"A",26.53,"A",464,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-16,29.4,"A",624000,"A",26.37,"A",465,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-17,29.5,"A",621000,"A",26.22,"A",465,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-18,29.5,"A",618000,"A",26.09,"A",465,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-19,29.2,"A",616000,"A",25.96,"A",465,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-20,29,"A",612000,"A",25.78,"A",469,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-21,29.1,"A",610000,"A",25.72,"A",480,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-22,29.4,"A",608000,"A",25.59,"A",459,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-23,29.7,"A",604000,"A",25.43,"A",444,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-24,29.8,"A",601000,"A",25.28,"A",445,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-25,30,"A",596000,"A",25.05,"A",446,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-26,30.2,"A",585000,"A",24.56,"A",446,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-27,30.1,"A",577000,"A",24.17,"A",450,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-28,29.9,"A",571000,"A",23.91,"A",454,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-29,30,"A",567000,"A",23.71,"A",460,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-30,30.2,"A",565000,"A",23.62,"A",465,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-07-31,30.3,"A",566000,"A",23.66,"A",471,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-08-01,30.4,"A",568000,"A",23.73,"A",476,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-08-02,30.7,"A",570000,"A",23.83,"A",471,"A",6.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-08-03,30.8,"A",570000,"A",23.82,"A",447,"A",6.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-08-04,30.9,"A",567000,"A",23.68,"A",429,"A",6.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-08-05,30.8,"A",563000,"A",23.51,"A",419,"A",6.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-08-06,30.8,"A",556000,"A",23.19,"A",416,"A",6.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-08-07,30.9,"A",549000,"A",22.87,"A",416,"A",6.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-08-08,31.1,"A",542000,"A",22.53,"A",418,"A",6.1,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-08-09,31.2,"A",533000,"A",22.11,"A",420,"A",6.1,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-08-10,31.1,"A",527000,"A",21.82,"A",425,"A",6.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-08-11,31.2,"A",525000,"A",21.74,"A",438,"A",6.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-08-12,31,"A",521000,"A",21.57,"A",441,"A",6.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-08-13,30.8,"A",512000,"A",21.12,"A",432,"A",6.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-08-14,30.9,"A",501000,"A",20.62,"A",428,"A",6.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-08-15,31,"A",489000,"A",20.05,"A",429,"A",6.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-08-16,31.1,"A",477000,"A",19.53,"A",431,"A",6.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-08-17,31.1,"A",470000,"A e",19.17,"A e",436,"A",6.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-08-18,30.9,"A",474000,"A e",19.4,"A e",429,"A",6.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-08-19,30.9,"A",479000,"A e",19.62,"A e",435,"A",6.2,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2010-08-20,30.5,"A",467000,"A",19.03,"A",438,"A",6.1,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2010-08-21,30.6,"A",446000,"A",18.08,"A",437,"A",6,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2010-08-22,30.9,"A",434000,"A",17.53,"A",451,"A",6.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-08-23,31.1,"A",430000,"A",17.31,"A",452,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2010-08-24,31,"A",428000,"A",17.24,"A",455,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
